timelocal,month,month_indicator,month_weekday,flow,rotation,effect_pump_10,vibr_bear_as_x,vibr_bear_as_y,vibr_bear_bs_x,vibr_bear_bs_y,vibr_motor_x,vibr_motor_y,temp_winding_max
2020-05-19T15:57:00Z,May,3,2020-05-18T22:00:00Z,13156.985831043838,264.42930329318574,493.23394911702474,1.272652135735088,1.2763469580067528,0.6580269874976741,0.6345127995855279,0.19823152812951142,0.24925086747705935,60.26543887608846
2020-05-19T15:58:30Z,May,3,2020-05-18T22:00:00Z,13321.352716308595,265.6772592759874,497.02049009263783,1.243448227792316,1.192955514351527,0.6327787080897225,0.5938912421352334,0.19990076938668888,0.234114414391915,60.31999206542969
2020-05-19T17:03:00Z,May,3,2020-05-18T22:00:00Z,13409.658895182292,269.78153991834853,521.1684879543728,1.1832052575031917,1.2120487968868678,0.6133716789589988,0.6020792934815089,0.2001014349927505,0.24687728762593533,68.34048864627414
2020-05-19T17:04:30Z,May,3,2020-05-18T22:00:00Z,13351.796108300781,268.04891857028537,508.9953890557183,1.2940675016774073,1.3064611256069607,0.6607806442221006,0.6403890603158209,0.20363221330675813,0.2530624110490084,68.41998291015625
2020-05-19T17:06:00Z,May,3,2020-05-18T22:00:00Z,13345.634544184028,266.95473238932294,503.17444107869466,1.2190829468064839,1.204272097322676,0.6255358510560459,0.5976815796401765,0.19754093401498266,0.2403023477928506,68.41998291015625
2020-05-19T17:07:30Z,May,3,2020-05-18T22:00:00Z,13421.365271462673,267.019690608724,506.69264984063045,1.2195997090220452,1.2110882868528365,0.6289115354776382,0.6061472998751535,0.1956901751935482,0.24197680653267437,68.41998291015625
2020-05-19T17:09:00Z,May,3,2020-05-18T22:00:00Z,13465.388001041667,267.39166259765625,508.4541060845269,1.163613996752103,1.1955603984276453,0.5974105729659398,0.5906067516830232,0.19552584567864736,0.23925038957595826,68.41998291015625
2020-05-19T17:10:30Z,May,3,2020-05-18T22:00:00Z,13403.851726486546,267.0890551269531,507.64102364637586,1.1341710084358851,1.1329869724591572,0.5865853385951784,0.5675194916367531,0.19204946898155742,0.23120081310040422,68.41998291015625
2020-05-19T17:12:00Z,May,3,2020-05-18T22:00:00Z,13336.849641004774,266.1710938171387,501.58310487738714,1.1647937493430243,1.1622793636692894,0.5988798288702964,0.5751021382596758,0.1946120191729731,0.23430881030758222,68.41998291015625
2020-05-19T17:13:30Z,May,3,2020-05-18T22:00:00Z,13295.84788249783,264.7899284145779,493.6211030076769,1.238078810901112,1.2423046442826589,0.6379362958139844,0.6153165546602672,0.19774410283168156,0.24565364921953944,68.39039659118653
2020-05-19T17:15:00Z,May,3,2020-05-18T22:00:00Z,13297.077322884115,264.0100862569173,491.87743572116426,1.2194953587942654,1.2145347844547696,0.6314548113041454,0.6114186909953753,0.19396479232609273,0.2431776548329327,68.62925564507378
2020-05-19T17:16:30Z,May,3,2020-05-18T22:00:00Z,13305.737685807291,264.97058053453236,497.77096560668946,1.1437752476612726,1.1372615904781553,0.594543037935098,0.5722005612638261,0.1874606185015705,0.23443167691065206,68.89193583577475
2020-05-19T17:18:00Z,May,3,2020-05-18T22:00:00Z,13377.490016753472,266.82605802815755,510.37734765285916,1.1936254846599368,1.1643800362242593,0.611187042189969,0.5795552753872342,0.1958023685481813,0.2399198321690162,69.31999206542969
2020-05-19T17:19:30Z,May,3,2020-05-18T22:00:00Z,13454.268811154514,268.68216557888456,520.4229877692328,1.1902597929212781,1.2190882741888365,0.6134595309972763,0.6010236520369847,0.19587186437712775,0.24627571954694058,69.31999206542969
2020-05-19T18:18:00Z,May,3,2020-05-18T22:00:00Z,13342.337836990017,269.8551580505371,527.8639392673068,1.2277183404948977,1.2400208379083208,0.6294126406259007,0.6140528718339072,0.20246401612328158,0.2553770381198989,73.379974365234375
2020-05-19T18:19:30Z,May,3,2020-05-18T22:00:00Z,13254.300582779948,268.38817592976886,517.0087167534722,1.2595055720859103,1.2062409740898343,0.6415309802876579,0.6032620776103602,0.19875195365945497,0.24763760021395154,73.36164899715847
2020-05-19T18:21:00Z,May,3,2020-05-18T22:00:00Z,13152.861616286893,266.8537861294217,508.13646328125,1.3026466597821977,1.2581865371399457,0.6581175909413232,0.6240909190654754,0.20335941518214015,0.2535801751756006,73.33998107910156
2020-05-19T18:22:30Z,May,3,2020-05-18T22:00:00Z,13120.190813444011,265.6257106282552,507.13134619547526,1.2072380974186792,1.1313962738712628,0.6144315039581723,0.5688724967088964,0.19353466430770025,0.2378249660998583,73.33998107910156
2020-05-19T18:24:00Z,May,3,2020-05-18T22:00:00Z,13081.878734157986,265.05950927734375,497.81025317314993,1.254136916364564,1.1443865430752436,0.6373462853829066,0.576729748360316,0.19942379432618618,0.23865091832081478,73.37306706610785
2020-05-19T18:25:30Z,May,3,2020-05-18T22:00:00Z,13095.604623480904,265.05950927734375,498.5901284627279,1.2366726286451022,1.172357629067368,0.6254016059305932,0.58001720443964,0.19606015526519882,0.24126256282097763,73.39997863769531
2020-05-19T18:27:00Z,May,3,2020-05-18T22:00:00Z,13070.403146842447,264.8100724216037,500.1662283209907,1.228281675212913,1.1564062858886188,0.6255902367485894,0.5786454557591014,0.19434528642230564,0.2374409049001005,73.39997863769531
2020-05-19T18:28:30Z,May,3,2020-05-18T22:00:00Z,13081.91852280816,264.6209543511285,497.1437710998535,1.2418809503979154,1.159310914540291,0.6235949151290787,0.5750675289405717,0.19611070691049098,0.23811771527032058,73.39997863769531
2020-05-19T18:30:00Z,May,3,2020-05-18T22:00:00Z,13050.852919108072,264.5863037109375,495.7542810099284,1.217690242489179,1.160542150733206,0.6199869394302369,0.5833950073056751,0.19352568913764423,0.23770130222241084,73.60663210906982
2020-05-19T18:31:30Z,May,3,2020-05-18T22:00:00Z,13056.660755045574,264.4407274061415,498.73769795057507,1.2675380646069845,1.1720650161041153,0.6423275566445457,0.58677898893555,0.19900673280225858,0.24215276894370716,73.92043420528836
2020-05-19T18:33:00Z,May,3,2020-05-18T22:00:00Z,13046.269490668403,264.4471030436198,498.9077642137316,1.2340813512749143,1.1354008917450904,0.6237887371871207,0.56857076698939,0.1946351797385348,0.23588474696146117,74.01117969139946
2020-05-19T18:34:30Z,May,3,2020-05-18T22:00:00Z,13014.584869411892,264.5863037109375,496.96648973592124,1.2746010792838203,1.1957444938633177,0.6450187257859442,0.5962730933017201,0.20177441187633408,0.24126374024318326,74.2350867614746
2020-05-19T18:36:00Z,May,3,2020-05-18T22:00:00Z,13020.406261458333,264.5458025390625,500.09127284952797,1.241116337492731,1.2092641164594227,0.6286614664766523,0.6002137196766005,0.19750321773456203,0.24339795748061605,74.27201913757324
2020-05-19T18:37:30Z,May,3,2020-05-18T22:00:00Z,12984.81913859592,264.48974919976126,497.28303281792535,1.2272827058235805,1.1658427188078562,0.6263803589118851,0.5807328849871953,0.19514908816748194,0.2385134955200884,74.31999206542969
2020-05-19T18:39:00Z,May,3,2020-05-18T22:00:00Z,13015.224181380208,264.716802975803,500.6560122972277,1.2579942808707556,1.2119034932348463,0.6367385985334715,0.5977778013335334,0.19839032926195196,0.24254922644760873,74.31999206542969
2020-05-19T18:40:30Z,May,3,2020-05-18T22:00:00Z,12985.650425726997,264.663052395969,499.9206944858127,1.2301178897407319,1.1557574047062131,0.6242584135995971,0.5795811627388,0.1962029594189591,0.23758567712737455,74.31999206542969
2020-05-19T18:42:00Z,May,3,2020-05-18T22:00:00Z,13019.569964583334,264.5863037109375,499.4544560316298,1.157363407307201,1.0956689434078004,0.5879367507961061,0.5511439231872559,0.18807983800669512,0.22642880836526552,74.31999206542969
2020-05-19T18:43:30Z,May,3,2020-05-18T22:00:00Z,12988.983969314237,264.7766112162272,499.7675770928277,1.1907593532509273,1.1291054627895356,0.6068555500017272,0.5648050556765662,0.19516359857850604,0.2353633244554202,74.31999206542969
2020-05-19T18:45:00Z,May,3,2020-05-18T22:00:00Z,13020.583887000868,265.05950927734375,500.4023742879232,1.1938188098192215,1.1735349223481284,0.6057502543475893,0.5855793624771966,0.19005799571673077,0.2372094821439849,74.31999206542969
2020-05-19T18:46:30Z,May,3,2020-05-18T22:00:00Z,13006.7120882921,264.93647461005315,500.10337807888453,1.2553261577765147,1.173078187142478,0.633724496779177,0.5849924572322104,0.2015282854653067,0.23937749260134167,74.31999206542969
2020-05-19T18:48:00Z,May,3,2020-05-18T22:00:00Z,13032.75765436198,265.05950927734375,503.0177929673937,1.2116877548588647,1.1619824695361984,0.6116219326204724,0.5761905503008101,0.1940862046741777,0.23839958048462867,74.31999206542969
2020-05-19T18:49:30Z,May,3,2020-05-18T22:00:00Z,13027.071713411458,265.05950927734375,502.1828087076823,1.1922856893830829,1.1249470031579336,0.6059522716906336,0.5611648224333922,0.1912114382767015,0.23290405782163143,74.29474800720214
2020-05-19T18:51:00Z,May,3,2020-05-18T22:00:00Z,13000.222984635417,264.7763200846354,499.2213093621148,1.235482064186202,1.1998925487968657,0.624178214817577,0.5979711159288883,0.19967965962953038,0.24033672122293048,74.27998352050781
2020-05-19T18:52:30Z,May,3,2020-05-18T22:00:00Z,12972.347513726128,264.74746253051757,498.1353798543294,1.183750235552258,1.1270217666082911,0.6038500938044654,0.5630341929104593,0.1938043322702249,0.23527623502711456,74.27998352050781
2020-05-19T18:54:00Z,May,3,2020-05-18T22:00:00Z,13103.020728797743,264.5863037109375,493.02998616604276,1.254927478424708,1.1635041708098517,0.6331789139509201,0.5833047605024444,0.1979026360836294,0.2334518562545379,74.28210143432617
2020-05-19T18:55:30Z,May,3,2020-05-18T22:00:00Z,13284.880937543403,264.44728488159177,491.9773134195963,1.2790639496564866,1.2319469757477441,0.6509641978462537,0.6131078590207629,0.1979230616076125,0.24188651765286923,74.33998107910156
2020-05-19T18:57:00Z,May,3,2020-05-18T22:00:00Z,13285.996147753905,264.4433660502116,491.4292302280002,1.2414703415340846,1.2180421815024483,0.6284285402443673,0.5977089614020453,0.19610114746855364,0.23700772589180205,74.33998107910156
2020-05-19T18:58:30Z,May,3,2020-05-18T22:00:00Z,13273.517731119791,264.510604953342,492.6899576666938,1.2630110510375765,1.177120502564642,0.638051334379779,0.5868559178590774,0.1990349097725418,0.23587715107500554,74.33998107910156
2020-05-19T19:00:00Z,May,3,2020-05-18T22:00:00Z,13310.235895811631,265.1011995171441,495.64028086683487,1.2536813629918628,1.2258944062100516,0.6380142117473814,0.6071958438118299,0.1980947948065069,0.2402270063141982,74.40825968017577
2020-05-19T19:01:30Z,May,3,2020-05-18T22:00:00Z,13356.207927647569,266.3491123948839,504.5637896287706,1.2774577784114414,1.215426359073321,0.6486917365021175,0.6073018935084343,0.2016011775278383,0.2413146083192693,74.77998352050781
2020-05-19T19:03:00Z,May,3,2020-05-18T22:00:00Z,13436.77432594401,268.36392834472656,516.3540676595052,1.324581514673763,1.2830430802504222,0.6770844992809826,0.6375576410955853,0.20285312637024455,0.25163405306074355,74.98410574171278
2020-05-19T19:28:30Z,May,3,2020-05-18T22:00:00Z,12776.058253038194,255.79811315409341,452.6734822801378,1.254821649257342,1.2033610542429818,0.6394908413251241,0.5935087540162934,0.20392692836953535,0.236387916563948,76.31999206542969
2020-05-19T19:30:00Z,May,3,2020-05-18T22:00:00Z,13283.244248155383,266.24446717156303,501.7847503607856,1.2128565345499251,1.2666298447714912,0.623671990401215,0.6223832484020128,0.19607412837975555,0.24472233031657006,76.31999206542969
2020-05-19T20:10:30Z,May,3,2020-05-18T22:00:00Z,12708.957873415799,253.21479484965008,431.2165457763672,1.2386915117263795,1.2188998845444785,0.6204967912779914,0.5897567609786988,0.1950843993753195,0.23046238422095774,79.49107545013428
2020-05-19T21:45:00Z,May,3,2020-05-18T22:00:00Z,13433.669842089843,269.29116057942707,519.7543803826226,1.2257004861513774,1.2319251408285565,0.6268349905345175,0.6052356389893426,0.20101343772576916,0.24454658772614268,84.19996643066406
2020-05-19T21:46:30Z,May,3,2020-05-18T22:00:00Z,13430.65042954644,269.3844933241102,521.5834437120226,1.2880094744788275,1.2891827574147119,0.6577176882028579,0.6285738082925478,0.20358599115212758,0.25164413728978896,84.19996643066406
2020-05-19T21:48:00Z,May,3,2020-05-18T22:00:00Z,13418.048809147136,269.65631103515625,523.1183545057509,1.2651443626112409,1.2746735430717469,0.6452805072002941,0.6227069467809465,0.20311045941213768,0.24951118274397321,84.20531712900798
2020-05-19T21:49:30Z,May,3,2020-05-18T22:00:00Z,13433.046468825954,269.65631103515625,522.2899747409397,1.1641044967889786,1.1813706637117598,0.5965756256964472,0.5829648405949275,0.19256006580723656,0.2397848770297236,84.219970703125
2020-05-19T21:51:00Z,May,3,2020-05-18T22:00:00Z,13438.20149342448,269.97104677734376,525.5380152940538,1.298319557346238,1.364396148358451,0.669742873371972,0.6669519037352668,0.20573030740618706,0.26280048530631595,84.219970703125
2020-05-19T21:57:00Z,May,3,2020-05-18T22:00:00Z,13396.878895214844,269.3214618069119,518.8855523254394,1.2325488099919426,1.1928359814484915,0.6272443946083387,0.5906221615446938,0.20466463699407048,0.24009970322781138,84.18451744723849
2020-05-19T21:58:30Z,May,3,2020-05-18T22:00:00Z,13322.266222157117,267.72675799560545,511.6511371995714,1.2035760121822356,1.1917364298290676,0.6175151918292046,0.5860830454654163,0.19369188503589896,0.23886339122719236,84.12227089216444
2020-05-19T22:00:00Z,May,3,2020-05-18T22:00:00Z,13227.865237619357,265.79647175632056,499.95767722439234,1.2279791608863406,1.2504959521955914,0.6244408161653413,0.6119418612824546,0.19829101886120107,0.24298218079540465,84.13940614742702
2020-05-19T22:01:30Z,May,3,2020-05-18T22:00:00Z,13094.605401486546,263.7994032477485,490.6145821926541,1.099796595838335,1.102623022351,0.5647923818786938,0.5472722087264061,0.18268670597871145,0.22392077161901527,84.07577019348145
2020-05-19T22:03:00Z,May,3,2020-05-18T22:00:00Z,12980.019454220921,262.15049944051106,481.72960998331706,1.188642026705212,1.2005933183776007,0.608028696278731,0.583756682768133,0.19108190526035096,0.23456661042206817,83.77932375250923
2020-05-19T22:04:30Z,May,3,2020-05-18T22:00:00Z,12910.84054202474,260.7896968017578,474.74085397677953,1.1389032919592328,1.131539086373647,0.586076586262385,0.560391467028194,0.18332282142407363,0.2273661232454909,83.65738958740235
2020-05-19T22:06:00Z,May,3,2020-05-18T22:00:00Z,12848.40952298177,259.3273555867513,466.0062688449436,1.108273569521639,1.1021158608992894,0.567415526794725,0.5459666802452671,0.1786012617998653,0.22127427678704262,83.47722842593723
2020-05-19T22:07:30Z,May,3,2020-05-18T22:00:00Z,12824.652240049913,258.8415339653863,469.8052212517632,1.1166760952154795,1.1657191397481494,0.57396868339777,0.5675430242876212,0.18151401545802753,0.22708941037290625,83.29998779296875
2020-05-19T22:09:00Z,May,3,2020-05-18T22:00:00Z,12961.269737293836,261.31061170111764,482.0068272081163,1.1493395846207937,1.1576480723367797,0.5873484003755781,0.5686452107555336,0.18810459661285084,0.23025436168379254,83.29998779296875
2020-05-19T22:10:30Z,May,3,2020-05-18T22:00:00Z,13005.688618684895,263.08272918904623,490.0277447421604,1.1430239341682857,1.1738015108293958,0.5876363991724121,0.5763023357934421,0.18756908822953702,0.23529232738349173,83.29998779296875
2020-05-19T22:12:00Z,May,3,2020-05-18T22:00:00Z,13104.777216623264,264.93364047987194,501.8358379720052,1.1820568668988016,1.1381544458203845,0.6001975358419949,0.5611953015976482,0.1910839283042484,0.23352818570832412,83.29998779296875
2020-05-19T22:13:30Z,May,3,2020-05-18T22:00:00Z,13149.822577376302,266.5254524637858,509.0437764200846,1.2070494687742657,1.2268562881946563,0.6157664210028119,0.6023513365983963,0.19597359392974112,0.24508073808120356,83.29998779296875
2020-05-19T22:15:00Z,May,3,2020-05-18T22:00:00Z,13217.60136687283,267.96247978990345,515.5699341023764,1.1727732007781664,1.2359960220389896,0.6052266659643915,0.6049822332613998,0.19147299417224195,0.246234516763356,83.29998779296875
2020-05-19T22:16:30Z,May,3,2020-05-18T22:00:00Z,13256.76457358941,269.5469660692003,527.8063877224392,1.1969175323380363,1.2365734218703377,0.6164522220624817,0.6055684313721127,0.20392230868240196,0.2477482328623533,83.29998779296875
2020-05-19T22:45:00Z,May,3,2020-05-18T22:00:00Z,13197.770691341146,269.7360764105903,528.5992551662869,1.2155527013275358,1.2482738725874158,0.627507960805628,0.615128016365899,0.20092826390663782,0.25141484647889933,84.219970703125
2020-05-19T22:46:30Z,May,3,2020-05-18T22:00:00Z,13130.396860839845,268.7881823140462,522.5385811048719,1.1424243616316054,1.1020641611920463,0.5827772700044844,0.5414899491800202,0.19709646183649698,0.22959668261110783,84.219970703125
2020-05-19T22:48:00Z,May,3,2020-05-18T22:00:00Z,13071.812738736979,267.7179318813748,516.2304553059896,1.0815358056253856,1.1028244507657157,0.5603220689376195,0.548202037699355,0.18714099561042255,0.2318314362221294,84.219970703125
2020-05-19T22:49:30Z,May,3,2020-05-18T22:00:00Z,12996.540241666667,266.25461765001086,507.23491504313154,1.1259643411238989,1.1350774355358548,0.5796600082900789,0.5599023181253009,0.18734479483266672,0.23529970104694367,84.219970703125
2020-05-19T22:51:00Z,May,3,2020-05-18T22:00:00Z,12938.409921777344,265.15244558648004,501.03221841295033,1.2376385944154527,1.2136473836289512,0.6278277126338747,0.5976338826616605,0.19961446001529692,0.24084260789652664,84.219970703125
2020-05-19T22:52:30Z,May,3,2020-05-18T22:00:00Z,12930.604758344183,264.903271214464,500.9103354519314,1.2141665386597316,1.1898409019417233,0.6179050624582503,0.5857362882031335,0.19627778964572482,0.23862903077469932,84.11214949442545
2020-05-19T22:54:00Z,May,3,2020-05-18T22:00:00Z,12915.942373621961,264.7379350077311,501.07188672146265,1.1387919718318515,1.1436575679037306,0.5819871245788203,0.5622922291609976,0.19039350550406509,0.23194512124061584,84.19996643066406
2020-05-19T22:55:30Z,May,3,2020-05-18T22:00:00Z,12903.869839670138,264.39394006618926,497.9518369269477,1.1387173741896948,1.1449613131046295,0.5845668490264151,0.5644201404028468,0.1864691935973035,0.23215572401516968,84.19996643066406
2020-05-19T22:57:00Z,May,3,2020-05-18T22:00:00Z,12866.416380978733,263.7009588507758,495.1896244113498,1.1363554137680265,1.147018402065171,0.5795174496266577,0.5636233671400283,0.1894509276876847,0.23261567400594552,83.98668882141114
2020-05-19T22:58:30Z,May,3,2020-05-18T22:00:00Z,12828.030929980468,263.0148584025065,491.02481323106554,1.0568333890861934,1.0844116682807605,0.5413398971723186,0.531364781157838,0.17914470643301805,0.22661717193457814,84.0267444012112
2020-05-19T23:00:00Z,May,3,2020-05-18T22:00:00Z,12798.899089876302,262.1926320461697,486.22535224405925,1.0855970618433421,1.0521446685976452,0.5500888445324368,0.5191802499585682,0.17891630968021022,0.21854414419995413,83.8170562757704
2020-05-19T23:01:30Z,May,3,2020-05-18T22:00:00Z,12710.462670757379,260.5752954162598,477.1942714070638,1.1325682909078068,1.1386439589818318,0.5791611023949252,0.5590882659071021,0.18410719983180365,0.22573557006352477,83.6871110748291
2020-05-19T23:03:00Z,May,3,2020-05-18T22:00:00Z,12622.110440668403,259.00127071736654,467.14918367377385,1.1458725421163771,1.1536004947106044,0.5868317233390278,0.5680401416964002,0.1813236397123999,0.22653014678822622,83.52650691714817
2020-05-19T23:04:30Z,May,3,2020-05-18T22:00:00Z,12540.182660894097,257.41593162706164,459.95210458306207,1.1109220978710386,1.0494309449950854,0.5710858075406816,0.5245901825659804,0.178633329075906,0.2159234373410543,83.41481363796657
2020-05-19T23:06:00Z,May,3,2020-05-18T22:00:00Z,12445.752832899305,255.89379511888293,451.25392613457575,1.1824026657846238,1.0781827177087466,0.5969337768846088,0.5329827442400985,0.18182621566587023,0.21571361319522062,83.31999206542969
2020-05-19T23:07:30Z,May,3,2020-05-18T22:00:00Z,12414.330868880208,254.7345580546061,443.81728475409614,1.2119221782803535,1.079110506131914,0.6079199810624123,0.5385909947713217,0.18451032708982626,0.21652114819983642,83.31999206542969
2020-05-19T23:09:00Z,May,3,2020-05-18T22:00:00Z,12700.372512575956,254.54769897460938,441.35416873440215,1.1394906727764342,1.0807283275233375,0.5755866805725628,0.527542750330766,0.18033797285921044,0.20965152295000022,83.31999206542969
2020-05-19T23:10:30Z,May,3,2020-05-18T22:00:00Z,12721.81519172092,253.9150238284641,439.29105412665473,1.1531226043330298,1.1126159960018265,0.5792584477358395,0.545361387360096,0.1813118209183216,0.2157763469580147,83.31999206542969
2020-05-19T23:12:00Z,May,3,2020-05-18T22:00:00Z,12709.369600802951,253.4515031144884,435.72788644477,1.1679137978209388,1.095469468067752,0.5881430016491148,0.5365465899328391,0.18348557128310203,0.21289821464353137,83.31999206542969
2020-05-19T23:13:30Z,May,3,2020-05-18T22:00:00Z,12667.938743554687,253.07712667778864,434.0139079637315,1.196068913602829,1.1008098731186655,0.6003016380243831,0.546768524324894,0.18496527998050055,0.2180448584540023,83.31984847920735
2020-05-19T23:15:00Z,May,3,2020-05-18T22:00:00Z,12660.21115017361,252.72247314453125,434.4220809549968,1.142709407541487,1.1146331349492073,0.5782880989683999,0.5492824174324672,0.1805575057350927,0.2144312570820252,83.27998352050781
2020-05-19T23:16:30Z,May,3,2020-05-18T22:00:00Z,12592.768992371963,251.54241998324923,427.2036560635037,1.094554657125473,1.0245556108620433,0.5498986764841609,0.5022526386115286,0.17518270476162434,0.20513228046298027,83.27998352050781
2020-05-19T23:18:00Z,May,3,2020-05-18T22:00:00Z,12494.860843945313,250.00486802164713,418.4584698967828,1.1454583575540118,1.0438519333057934,0.5706066721068488,0.5129109445856677,0.17802670314013957,0.2041566839310858,83.27998352050781
2020-05-20T00:25:30Z,May,3,2020-05-19T22:00:00Z,12655.10082516276,250.1296753048367,421.8203279886882,1.1824346911748251,1.105855788760715,0.5961601104113791,0.5430378186106681,0.18195299548142485,0.21072872406774096,80.63665798373752
2020-05-20T00:27:00Z,May,3,2020-05-19T22:00:00Z,12759.401257096355,253.03068009406195,436.85408637898763,1.1378105480233829,1.0740984621829457,0.5708503354542785,0.5295362191458544,0.18037817520300548,0.21197207525538073,80.61949470825195
2020-05-20T00:28:30Z,May,3,2020-05-19T22:00:00Z,12953.33512953559,257.1419157331679,457.86605461086697,1.1728068481365839,1.1481621793667476,0.5995693911949793,0.5664563962631756,0.1843868884616428,0.22337265941566892,80.64168574608696
2020-05-20T00:30:00Z,May,3,2020-05-19T22:00:00Z,13102.181876942273,261.2142190070258,476.0124459398058,1.19601958028343,1.2440701998843087,0.6087788221120835,0.6010877555065685,0.1879851493583785,0.23229134566585222,80.84221744164361
2020-05-20T00:31:30Z,May,3,2020-05-19T22:00:00Z,13017.878865538194,259.93917844441734,470.05914571872285,1.2055177410960198,1.26692264418602,0.6207711043874423,0.6202088937441508,0.18980908648537265,0.23943329456614124,80.85159897494846
2020-05-20T00:33:00Z,May,3,2020-05-19T22:00:00Z,12922.413826540798,257.62887786254885,457.6774300503201,1.219334727888637,1.1886694342136384,0.6158156061040031,0.5831932231578562,0.18850064067542552,0.22827808547914027,81.00686188930935
2020-05-20T00:34:30Z,May,3,2020-05-19T22:00:00Z,12758.026255381945,254.66040057576498,441.12855569729277,1.125106560140186,1.0763853922857178,0.5704241883695126,0.5303019319381979,0.18039715154667696,0.2143959910594755,81.09140744086372
2020-05-20T00:36:00Z,May,3,2020-05-19T22:00:00Z,12685.753664171007,253.21287542826335,435.26478043145073,1.1736128256771299,1.0587139504432679,0.5899884992175632,0.5234609636320008,0.1853892189413309,0.21061054323712985,80.95688914998372
2020-05-20T00:37:30Z,May,3,2020-05-19T22:00:00Z,12682.541944433593,252.9120761542426,435.254362101237,1.2475660708877776,1.1032841775218645,0.6222999939428435,0.5437603033363819,0.18720611037545734,0.21429834929241073,80.88457359517416
2020-05-20T00:39:00Z,May,3,2020-05-19T22:00:00Z,12661.182078255208,253.12691529134113,434.06245528496635,1.1260627723799812,1.0272630844288402,0.5680735408888923,0.5120300347937478,0.17818117243250212,0.20702825780842038,80.91337255689832
2020-05-20T00:40:30Z,May,3,2020-05-19T22:00:00Z,12626.44044142795,251.9779781273736,428.4793246059842,1.1681127999570635,1.039861916393704,0.5884227363665898,0.5175757061825859,0.1822319710380501,0.2081146745900313,80.82382347479927
2020-05-20T00:42:00Z,May,3,2020-05-19T22:00:00Z,12578.80437139757,251.14819120822483,425.7180722039117,1.1455777807553609,0.9717149689555168,0.5672845971915457,0.4798183983955118,0.18043848627772596,0.20194999252955118,80.49449696926541
2020-05-20T00:43:30Z,May,3,2020-05-19T22:00:00Z,12579.722555425347,250.82965087890625,425.09709289889867,1.149595172006554,1.0387270891255802,0.5759189357042312,0.512443910835849,0.1824062843743298,0.20627885529796283,80.47913591681586
2020-05-20T00:45:00Z,May,3,2020-05-19T22:00:00Z,12560.673289268663,250.82965087890625,425.77166285739474,1.1342795499033398,1.0404056402113702,0.5706446027172937,0.5174300725281239,0.18041095074017843,0.20732992187705304,80.46993211127388
2020-05-20T00:46:30Z,May,3,2020-05-19T22:00:00Z,12524.270011838107,250.6261180114746,422.5376904724121,1.189362033633391,1.0612428160415754,0.591002652119928,0.523414228105545,0.1828150633788771,0.20701921500431167,80.57184241638184
2020-05-20T00:48:00Z,May,3,2020-05-19T22:00:00Z,12524.865495865886,250.25813503350153,421.7904800645616,1.083409679529402,0.9680408296081755,0.5434659193621741,0.4782195987343788,0.1761564596431123,0.19616499495042694,80.3599853515625
2020-05-20T00:57:00Z,May,3,2020-05-19T22:00:00Z,12449.89180030382,250.1062061686198,423.65700856187607,1.1217248414291277,1.007034202419387,0.5639248494890001,0.4990256105489201,0.17758772947490215,0.2061807009746631,80.3599853515625
2020-05-20T00:58:30Z,May,3,2020-05-19T22:00:00Z,12653.796566514757,252.04399344685874,430.9695994696723,1.1893850747797223,1.0769556151297357,0.5950139149195618,0.5304607237524457,0.1823071505996916,0.21095145902865464,80.3599853515625
2020-05-20T01:00:00Z,May,3,2020-05-19T22:00:00Z,12846.811678819444,254.75415219489204,439.7840030436198,1.1931379660553403,1.1051809378080897,0.5970579032235676,0.5430917432076401,0.18450841816332605,0.21321725548770692,80.3599853515625
2020-05-20T01:01:30Z,May,3,2020-05-19T22:00:00Z,13022.267695670573,256.63586883273655,450.6465183397081,1.1769686154299313,1.115309463066525,0.5959615297118823,0.5488825856367747,0.18320679539574516,0.21836841292447515,80.3599853515625
2020-05-20T01:03:00Z,May,3,2020-05-19T22:00:00Z,13051.217546527778,257.00328561197915,451.95892408175996,1.1892626922051113,1.15637778450648,0.5991278808805678,0.5658822968953185,0.1855975227912267,0.22106094139019647,80.3847527492947
2020-05-20T01:04:30Z,May,3,2020-05-19T22:00:00Z,13023.968336480035,256.6429205922445,451.7893617621528,1.247281203757392,1.1521644231849246,0.6256178950972027,0.5658897761013773,0.19172693103088273,0.22389329908920658,80.39997863769531
2020-05-20T01:06:00Z,May,3,2020-05-19T22:00:00Z,12971.063560763889,255.23213166063096,443.8659731418186,1.2474651531590355,1.1781149192333222,0.6236771415776676,0.5764078983187676,0.19194303817484115,0.22555252357257738,80.39562548149956
2020-05-20T01:07:30Z,May,3,2020-05-19T22:00:00Z,12868.999736642794,253.37076449042425,434.1603010070801,1.1463017624139786,1.050852631383472,0.5754023483898905,0.5168604480961958,0.18253810846739346,0.2101843662755357,80.33998107910156
2020-05-20T01:09:00Z,May,3,2020-05-19T22:00:00Z,12722.684301833768,250.49837739020452,419.96403578762477,1.2132093188259336,1.1266715232796138,0.6102793924993939,0.5547897295746539,0.1856543526791864,0.21621937088138526,80.33998107910156
2020-05-20T01:13:30Z,May,3,2020-05-19T22:00:00Z,12678.093045572916,250.0078546122233,419.42903979627823,1.1243045427574052,1.0213114518152342,0.5608705151644018,0.5020252099355061,0.17901864198380046,0.2005395660072565,80.379974365234375
